nominal;data;curs;cdx
1000;04.08.2010;81.5459;Армянскийдрам
1000;03.08.2010;81.9718;Армянскийдрам
1000;31.07.2010;81.4761;Армянскийдрам
1000;30.07.2010;81.4482;Армянскийдрам
1000;29.07.2010;81.5843;Армянскийдрам
1000;28.07.2010;81.7273;Армянскийдрам
1000;27.07.2010;82.3386;Армянскийдрам
1000;24.07.2010;82.7899;Армянскийдрам
1000;23.07.2010;83.4463;Армянскийдрам
1000;22.07.2010;83.3038;Армянскийдрам
1000;21.07.2010;83.5324;Армянскийдрам
1000;20.07.2010;84.2837;Армянскийдрам
1000;17.07.2010;83.9160;Армянскийдрам
1000;16.07.2010;83.7312;Армянскийдрам
1000;15.07.2010;83.4399;Армянскийдрам
1000;14.07.2010;84.2438;Армянскийдрам
1000;13.07.2010;84.5511;Армянскийдрам
1000;10.07.2010;84.4864;Армянскийдрам
1000;09.07.2010;84.2120;Армянскийдрам
1000;08.07.2010;84.3750;Армянскийдрам
1000;07.07.2010;84.2014;Армянскийдрам
1000;06.07.2010;84.3154;Армянскийдрам
1000;03.07.2010;84.4799;Армянскийдрам
1000;02.07.2010;85.3614;Армянскийдрам
1000;01.07.2010;85.2226;Армянскийдрам
1000;30.06.2010;84.7701;Армянскийдрам
1000;29.06.2010;84.0225;Армянскийдрам
1000;26.06.2010;84.2171;Армянскийдрам
1000;25.06.2010;83.8807;Армянскийдрам
1000;24.06.2010;83.9279;Армянскийдрам
1000;23.06.2010;83.5592;Армянскийдрам
1000;22.06.2010;82.8213;Армянскийдрам
1000;19.06.2010;83.0215;Армянскийдрам
1000;18.06.2010;83.2165;Армянскийдрам
1000;17.06.2010;82.9736;Армянскийдрам
1000;16.06.2010;84.0040;Армянскийдрам
1000;12.06.2010;84.0270;Армянскийдрам
1000;11.06.2010;83.9181;Армянскийдрам
1000;10.06.2010;84.1650;Армянскийдрам
1000;09.06.2010;83.7616;Армянскийдрам
1000;08.06.2010;84.4085;Армянскийдрам
1000;05.06.2010;81.7592;Армянскийдрам
1000;04.06.2010;81.8921;Армянскийдрам
1000;03.06.2010;82.7321;Армянскийдрам
1000;02.06.2010;82.0877;Армянскийдрам
1000;01.06.2010;81.0547;Армянскийдрам
1000;29.05.2010;80.4633;Армянскийдрам
1000;28.05.2010;81.3665;Армянскийдрам
1000;27.05.2010;82.4016;Армянскийдрам
1000;26.05.2010;82.0073;Армянскийдрам
1000;25.05.2010;80.1958;Армянскийдрам
1000;22.05.2010;80.3560;Армянскийдрам
1000;21.05.2010;79.6176;Армянскийдрам
1000;20.05.2010;79.5730;Армянскийдрам
1000;19.05.2010;79.2558;Армянскийдрам
1000;18.05.2010;79.8403;Армянскийдрам
1000;15.05.2010;77.8188;Армянскийдрам
1000;14.05.2010;76.8095;Армянскийдрам
1000;13.05.2010;77.4979;Армянскийдрам
1000;12.05.2010;77.8485;Армянскийдрам
1000;08.05.2010;79.1225;Армянскийдрам
1000;07.05.2010;78.3377;Армянскийдрам
1000;06.05.2010;76.9441;Армянскийдрам
1000;05.05.2010;76.1487;Армянскийдрам
1000;01.05.2010;75.8224;Армянскийдрам
1000;30.04.2010;75.9264;Армянскийдрам
1000;29.04.2010;76.1636;Армянскийдрам
1000;28.04.2010;74.8064;Армянскийдрам
1000;27.04.2010;74.5373;Армянскийдрам
1000;24.04.2010;75.1105;Армянскийдрам
1000;23.04.2010;74.6414;Армянскийдрам
1000;22.04.2010;73.9748;Армянскийдрам
1000;21.04.2010;73.7673;Армянскийдрам
1000;20.04.2010;73.8694;Армянскийдрам
1000;17.04.2010;73.9682;Армянскийдрам
1000;16.04.2010;73.4289;Армянскийдрам
1000;15.04.2010;73.3908;Армянскийдрам
1000;14.04.2010;73.0299;Армянскийдрам
1000;13.04.2010;72.9038;Армянскийдрам
1000;10.04.2010;74.0018;Армянскийдрам
1000;09.04.2010;73.7312;Армянскийдрам
1000;08.04.2010;73.1893;Армянскийдрам
1000;07.04.2010;72.9217;Армянскийдрам
1000;06.04.2010;72.6609;Армянскийдрам
1000;03.04.2010;72.6851;Армянскийдрам
1000;02.04.2010;73.6906;Армянскийдрам
1000;01.04.2010;73.2810;Армянскийдрам
1000;31.03.2010;73.4554;Армянскийдрам
1000;30.03.2010;74.6841;Армянскийдрам
1000;27.03.2010;74.7195;Армянскийдрам
1000;26.03.2010;75.6561;Армянскийдрам
1000;25.03.2010;75.3539;Армянскийдрам
1000;24.03.2010;74.0470;Армянскийдрам
1000;23.03.2010;72.9823;Армянскийдрам
1000;20.03.2010;72.5968;Армянскийдрам
1000;19.03.2010;71.7993;Армянскийдрам
1000;18.03.2010;72.9818;Армянскийдрам
1000;17.03.2010;74.2567;Армянскийдрам
1000;16.03.2010;74.1727;Армянскийдрам
1000;13.03.2010;74.8782;Армянскийдрам
1000;12.03.2010;75.3529;Армянскийдрам
1000;11.03.2010;76.1201;Армянскийдрам
1000;10.03.2010;76.3797;Армянскийдрам
1000;06.03.2010;76.7501;Армянскийдрам
1000;05.03.2010;77.1085;Армянскийдрам
1000;04.03.2010;77.3887;Армянскийдрам
1000;03.03.2010;77.7133;Армянскийдрам
1000;02.03.2010;77.8414;Армянскийдрам
1000;28.02.2010;77.9399;Армянскийдрам
1000;27.02.2010;78.0736;Армянскийдрам
1000;26.02.2010;78.3627;Армянскийдрам
1000;25.02.2010;78.5122;Армянскийдрам
1000;20.02.2010;78.9810;Армянскийдрам
1000;19.02.2010;78.8836;Армянскийдрам
1000;18.02.2010;78.5743;Армянскийдрам
1000;17.02.2010;78.9452;Армянскийдрам
1000;16.02.2010;79.2674;Армянскийдрам
1000;13.02.2010;79.2108;Армянскийдрам
1000;12.02.2010;79.1708;Армянскийдрам
1000;11.02.2010;79.7001;Армянскийдрам
1000;10.02.2010;80.1412;Армянскийдрам
1000;09.02.2010;80.6763;Армянскийдрам
1000;06.02.2010;80.5995;Армянскийдрам
1000;05.02.2010;79.2222;Армянскийдрам
1000;04.02.2010;79.0944;Армянскийдрам
1000;03.02.2010;80.2206;Армянскийдрам
1000;02.02.2010;80.7426;Армянскийдрам
1000;30.01.2010;80.8266;Армянскийдрам
1000;29.01.2010;80.5922;Армянскийдрам
1000;28.01.2010;80.2440;Армянскийдрам
1000;27.01.2010;80.1947;Армянскийдрам
1000;26.01.2010;79.5627;Армянскийдрам
1000;23.01.2010;78.7186;Армянскийдрам
1000;22.01.2010;78.7782;Армянскийдрам
1000;21.01.2010;78.7642;Армянскийдрам
1000;20.01.2010;78.1944;Армянскийдрам
1000;19.01.2010;78.5048;Армянскийдрам
1000;16.01.2010;78.2536;Армянскийдрам
1000;15.01.2010;77.9600;Армянскийдрам
1000;14.01.2010;78.4670;Армянскийдрам
1000;13.01.2010;77.8209;Армянскийдрам
1000;12.01.2010;77.9042;Армянскийдрам
1000;31.12.2009;79.2805;Армянскийдрам
1000;30.11.2009;77.3737;Армянскийдрам
1000;31.10.2009;76.0210;Армянскийдрам
1000;30.09.2009;78.2852;Армянскийдрам
1000;31.08.2009;83.7444;Армянскийдрам
1000;31.07.2009;85.2890;Армянскийдрам
1000;30.06.2009;86.4508;Армянскийдрам
1000;31.05.2009;83.8547;Армянскийдрам
1000;30.04.2009;89.5053;Армянскийдрам
1000;31.03.2009;90.5841;Армянскийдрам
100;28.02.2009;11.6965;Армянскийдрам
100;31.01.2009;11.3720;Армянскийдрам
1000;31.12.2008;94.9303;Армянскийдрам
1000;30.11.2008;90.0545;Армянскийдрам
1000;31.10.2008;89.0463;Армянскийдрам
1000;30.09.2008;83.3730;Армянскийдрам
1000;31.08.2008;81.4135;Армянскийдрам
1000;31.07.2008;77.5796;Армянскийдрам
1000;30.06.2008;77.8648;Армянскийдрам
1000;31.05.2008;77.1253;Армянскийдрам
1000;30.04.2008;76.3034;Армянскийдрам
1000;31.03.2008;76.2527;Армянскийдрам
1000;29.02.2008;78.8445;Армянскийдрам
1000;31.01.2008;79.8271;Армянскийдрам
1000;29.12.2007;80.9764;Армянскийдрам
1000;30.11.2007;80.0519;Армянскийдрам
1000;31.10.2007;76.1248;Армянскийдрам
1000;30.09.2007;74.0929;Армянскийдрам
1000;31.08.2007;76.2105;Армянскийдрам
1000;31.07.2007;75.4730;Армянскийдрам
1000;30.06.2007;75.5034;Армянскийдрам
1000;31.05.2007;74.2097;Армянскийдрам
1000;30.04.2007;71.5764;Армянскийдрам
1000;31.03.2007;72.1746;Армянскийдрам
1000;28.02.2007;74.0040;Армянскийдрам
1000;31.01.2007;73.7531;Армянскийдрам
1000;30.12.2006;72.6331;Армянскийдрам
1000;30.11.2006;71.1804;Армянскийдрам
1000;31.10.2006;70.5577;Армянскийдрам
1000;30.09.2006;70.0257;Армянскийдрам
1000;31.08.2006;67.3567;Армянскийдрам
1000;01.08.2006;64.5786;Армянскийдрам
1000;01.07.2006;64.3337;Армянскийдрам
1000;01.06.2006;62.8192;Армянскийдрам
1000;01.05.2006;61.2772;Армянскийдрам
1000;01.04.2006;61.5470;Армянскийдрам
1000;01.03.2006;62.3748;Армянскийдрам
1000;01.02.2006;62.6157;Армянскийдрам
1000;01.01.2006;64.1903;Армянскийдрам
1000;01.12.2005;63.0374;Армянскийдрам
1000;01.11.2005;62.8000;Армянскийдрам
1000;01.10.2005;64.6585;Армянскийдрам
1000;01.09.2005;64.7631;Армянскийдрам
1000;01.08.2005;65.0733;Армянскийдрам
1000;01.07.2005;64.6671;Армянскийдрам
1000;01.06.2005;63.0499;Армянскийдрам
1000;01.05.2005;63.2530;Армянскийдрам
1000;01.04.2005;60.7373;Армянскийдрам
1000;01.03.2005;58.8104;Армянскийдрам
1000;01.02.2005;57.6447;Армянскийдрам
1000;01.01.2005;57.1467;Армянскийдрам
